date1,province_code,influenza,influenza_death,dengue_fever_death,dengue_fever,diarrhoea,diarrhoea_death
10/15/2007,3,1510,0,0,1,479,0
10/15/2007,29,3960,0,0,77,1486,0
10/15/2007,25,4602,0,0,77,1572,0
10/15/2007,16,1820,0,0,77,561,0
10/15/2007,7,1352,0,0,77,306,0
10/15/2007,31,1507,0,0,77,304,2
10/15/2007,24,768,0,0,77,450,0
10/15/2007,4,3150,0,0,77,779,0
10/15/2007,20,3272,0,0,77,1605,0
10/15/2007,13,2590,0,0,77,1344,0
10/15/2007,9,2857,0,0,77,762,0
10/15/2007,8,3229,0,0,77,1062,0
10/15/2007,11,1034,0,0,77,718,0
10/15/2007,6,705,0,0,2,565,0
10/15/2007,15,2241,0,0,402,6320,0
10/15/2007,10,4013,0,0,1,1560,0
10/15/2007,2,1387,0,0,77,1017,0
10/15/2007,17,1431,0,0,1,1037,0
10/15/2007,12,5202,0,0,2,8045,0
10/15/2007,19,1835,0,0,77,788,0
10/15/2007,22,8979,0,0,31,1640,0
10/15/2007,23,4770,0,0,35,1210,0
10/15/2007,21,2653,0,0,1,629,0
10/15/2007,38,1992,0,0,9,573,0
10/15/2007,26,1861,0,0,77,452,0
10/15/2007,45,2051,0,0,5,1436,0
10/15/2007,32,438,0,0,101,491,0
10/15/2007,49,4019,0,0,211,1750,0
10/15/2007,28,834,0,0,141,992,0
10/15/2007,40,609,0,0,54,562,0
10/15/2007,56,337,0,0,129,339,0
10/15/2007,42,2242,0,0,395,1095,0
10/15/2007,43,2817,0,0,273,830,0
10/15/2007,61,1689,0,0,91,702,0
10/15/2007,35,1693,0,0,98,753,0
10/15/2007,41,832,0,0,78,344,0
10/15/2007,37,4834,0,0,24,1867,0
10/15/2007,55,449,0,0,8,310,0
10/15/2007,34,1919,0,0,5,1080,0
10/15/2007,57,1667,0,0,52,594,0
10/15/2007,48,2241,0,0,124,3,0
10/15/2007,36,2241,0,0,190,1970,0
10/15/2007,59,6128,0,2,1090,1655,0
10/15/2007,60,20,0,1,1242,922,0
10/15/2007,52,1919,0,0,1418,1079,0
10/15/2007,62,900,0,1,137,533,0
10/15/2007,46,1795,0,0,703,1201,0
10/15/2007,39,2241,0,0,135,2273,0
10/15/2007,63,964,0,0,533,2234,0
10/15/2007,51,481,0,2,394,461,0
10/15/2007,64,636,0,0,198,505,0
10/15/2007,54,1138,0,0,267,724,0
11/15/2007,15,1716,0,0,77,567,0
11/15/2007,30,2857,0,0,77,1252,0
11/15/2007,27,3925,0,0,77,844,0
11/15/2007,3,1011,0,0,77,541,0
11/15/2007,29,8824,0,0,77,1384,0
11/15/2007,25,3648,0,0,77,1260,0
11/15/2007,16,886,0,0,1,324,0
11/15/2007,7,1012,0,0,77,320,0
11/15/2007,31,878,0,0,77,228,0
11/15/2007,24,571,0,0,77,531,0
11/15/2007,4,2849,0,0,77,1004,0
11/15/2007,20,2851,0,0,77,2102,0
11/15/2007,13,1918,0,0,77,1044,0
11/15/2007,9,2896,0,0,77,669,0
11/15/2007,8,3029,0,0,77,1026,0
11/15/2007,11,911,0,0,77,714,0
11/15/2007,6,705,0,0,77,563,0
11/15/2007,15,1223,0,0,476,5411,0
11/15/2007,10,4184,0,0,77,1684,0
11/15/2007,2,1341,0,0,77,1236,0
11/15/2007,17,1469,0,0,77,1164,0
11/15/2007,12,5048,0,0,10,5690,0
11/15/2007,19,1549,0,0,77,745,0
11/15/2007,22,8146,0,0,77,1610,0
11/15/2007,23,5787,0,0,2,1716,0
11/15/2007,21,2746,0,0,77,647,0
11/15/2007,38,1523,0,0,32,545,0
11/15/2007,26,1872,0,0,4,479,0
11/15/2007,45,1986,0,0,2,1327,0
11/15/2007,32,727,0,0,204,654,0
11/15/2007,49,3530,0,0,141,1859,0
11/15/2007,28,936,0,0,204,1031,0
11/15/2007,40,610,0,0,66,586,0
11/15/2007,56,886,0,0,145,542,0
11/15/2007,42,2376,0,0,354,1223,0
11/15/2007,43,2742,0,0,202,996,0
11/15/2007,61,2024,0,1,52,872,0
11/15/2007,35,2244,0,0,38,888,0
11/15/2007,41,788,0,0,72,270,0
11/15/2007,37,4768,0,0,20,1906,1
11/15/2007,55,625,0,0,7,239,0
11/15/2007,34,2229,0,0,2,1429,0
11/15/2007,57,1902,0,0,72,569,0
11/15/2007,48,640,0,0,105,433,0
11/15/2007,36,2676,0,0,147,1776,0
11/15/2007,59,5757,0,1,706,1893,0
11/15/2007,60,26,0,0,657,930,0
11/15/2007,52,9431,0,0,776,2813,0
11/15/2007,62,869,0,0,94,501,0
11/15/2007,46,1155,0,0,534,738,0
11/15/2007,39,2241,0,0,159,1533,1
11/15/2007,63,1272,0,0,397,2012,0
11/15/2007,51,791,0,1,291,892,0
11/15/2007,64,648,0,0,121,700,0
11/15/2007,54,768,0,1,232,724,0
12/15/2007,15,1401,0,0,77,597,0
12/15/2007,30,2354,0,0,77,1010,0
12/15/2007,27,3158,0,0,77,903,0
12/15/2007,3,821,0,0,77,563,0
12/15/2007,29,3532,0,0,77,1203,0
12/15/2007,25,4029,0,0,77,1382,0
12/15/2007,16,1173,0,0,77,681,0
12/15/2007,7,691,0,0,77,842,0
12/15/2007,31,956,0,0,77,336,0
12/15/2007,24,612,0,0,77,547,0
12/15/2007,4,2557,0,0,77,758,0
12/15/2007,20,2929,0,0,77,1737,0
12/15/2007,13,2179,0,0,77,1389,0
12/15/2007,9,2313,0,0,77,683,0
12/15/2007,11,705,0,0,77,709,0
12/15/2007,6,826,0,0,77,694,0
12/15/2007,15,413,0,0,270,4204,0
12/15/2007,10,3916,0,0,77,1517,0
12/15/2007,2,1331,0,0,77,1125,0
12/15/2007,17,1589,0,0,77,1155,0
12/15/2007,12,4700,0,0,4,7493,0
12/15/2007,19,1600,0,0,77,804,0
12/15/2007,22,7635,0,0,3,1900,0
12/15/2007,23,11760,0,0,77,3181,4
12/15/2007,21,2304,0,0,77,650,0
12/15/2007,38,3321,0,0,6,703,0
12/15/2007,26,1815,0,0,77,663,0
12/15/2007,45,1966,0,0,1,1287,0
12/15/2007,32,623,0,0,46,544,0
12/15/2007,49,3632,0,0,45,1629,0
12/15/2007,28,726,0,0,86,1029,0
12/15/2007,40,645,0,0,49,385,0
12/15/2007,56,1045,0,0,85,569,0
12/15/2007,42,1337,0,0,334,959,0
12/15/2007,43,3231,0,0,118,790,0
12/15/2007,61,2148,0,0,36,747,0
12/15/2007,35,993,0,0,13,484,0
12/15/2007,41,1142,0,0,38,175,0
12/15/2007,37,4588,0,0,9,1779,0
12/15/2007,55,555,0,0,2,199,0
12/15/2007,34,1671,0,0,3,1401,0
12/15/2007,57,2111,0,0,49,655,0
12/15/2007,48,308,0,0,51,356,0
12/15/2007,36,2672,0,0,136,1608,0
12/15/2007,59,5753,0,0,321,1652,0
12/15/2007,60,14,0,0,445,810,0
12/15/2007,52,9244,0,0,494,2390,0
12/15/2007,62,6498,0,0,76,369,0
12/15/2007,46,1520,0,0,291,951,0
12/15/2007,39,2241,0,1,119,1592,0
12/15/2007,63,1348,0,0,287,2211,0
12/15/2007,51,219,0,0,206,475,0
12/15/2007,64,377,0,0,111,579,0
12/15/2007,54,715,0,0,164,632,0
1/15/2008,15,1080,0,0,77,428,0
1/15/2008,30,2208,0,0,77,1197,0
1/15/2008,27,2464,0,0,77,505,0
1/15/2008,3,838,0,0,77,617,0
1/15/2008,29,3261,0,0,77,1234,0
1/15/2008,25,2793,0,0,77,1104,0
1/15/2008,16,1600,0,0,77,827,0
1/15/2008,7,646,0,0,77,471,0
1/15/2008,31,825,0,0,77,292,0
1/15/2008,24,423,0,0,77,342,0
1/15/2008,4,2148,0,0,77,582,0
1/15/2008,20,2614,0,0,77,1449,0
1/15/2008,13,1061,0,0,77,793,0
1/15/2008,9,1782,0,0,77,373,0
1/15/2008,8,2710,0,0,77,1193,0
1/15/2008,11,643,0,0,77,644,0
1/15/2008,6,689,0,0,77,580,0
1/15/2008,15,7689,0,0,57,7913,0
1/15/2008,10,3437,0,0,77,1208,0
1/15/2008,2,1570,0,0,77,1000,0
1/15/2008,17,1475,0,0,77,1028,0
1/15/2008,12,4375,0,0,77,7077,0
1/15/2008,19,1230,0,0,77,593,0
1/15/2008,22,7483,0,0,77,1721,0
1/15/2008,23,2986,0,0,77,1053,0
1/15/2008,21,2461,0,0,77,608,0
1/15/2008,38,2519,0,0,77,537,0
1/15/2008,26,1504,0,0,17,442,0
1/15/2008,45,2155,0,0,77,1259,0
1/15/2008,32,925,0,0,28,488,0
1/15/2008,49,3673,0,0,11,1847,0
1/15/2008,28,1226,0,0,58,1327,0
1/15/2008,40,627,0,0,45,332,0
1/15/2008,56,1009,0,1,44,371,0
1/15/2008,42,2139,0,0,242,1293,0
1/15/2008,43,719,0,0,17,544,0
1/15/2008,61,2386,0,0,68,737,0
1/15/2008,35,1418,0,0,77,972,0
1/15/2008,37,2658,0,0,8,1952,0
1/15/2008,55,580,0,0,3,226,0
1/15/2008,34,1490,0,0,5,1526,0
1/15/2008,57,1382,0,0,25,742,0
1/15/2008,48,529,0,0,32,287,0
1/15/2008,36,2837,0,0,68,1728,0
1/15/2008,59,4204,0,0,221,1787,0
1/15/2008,60,35,0,0,259,916,0
1/15/2008,52,9249,0,0,221,3179,1
1/15/2008,62,4,0,1,49,125,0
1/15/2008,46,1169,0,0,224,1328,0
1/15/2008,39,2241,0,0,67,1501,0
1/15/2008,63,850,0,0,193,2237,0
1/15/2008,51,692,0,0,142,1319,0
1/15/2008,64,517,0,0,123,372,0
1/15/2008,54,595,0,0,92,649,0
2/15/2008,15,1117,0,0,77,1172,0
2/15/2008,30,2754,0,0,77,1534,0
2/15/2008,27,2693,0,0,77,807,0
2/15/2008,3,475,0,0,2,189,0
2/15/2008,29,3335,0,0,77,1380,0
2/15/2008,25,2602,0,0,77,1064,0
2/15/2008,16,582,0,0,77,724,0
2/15/2008,7,507,0,0,77,344,0
2/15/2008,31,803,0,0,77,244,0
2/15/2008,24,252,0,0,77,223,0
2/15/2008,4,2836,1,0,77,640,0
2/15/2008,20,2761,0,0,77,1293,0
2/15/2008,13,2360,0,0,77,1397,0
2/15/2008,9,1920,0,0,77,701,0
2/15/2008,8,2933,0,0,77,1105,0
2/15/2008,11,680,0,0,77,614,0
2/15/2008,6,638,0,0,77,488,0
2/15/2008,15,8122,0,0,15,7803,0
2/15/2008,10,3576,0,0,77,1078,0
2/15/2008,2,1716,0,0,77,990,0
2/15/2008,17,1559,0,0,77,1187,0
2/15/2008,12,4798,0,0,77,8657,0
2/15/2008,19,1747,0,0,77,695,0
2/15/2008,22,8927,0,0,77,1994,0
2/15/2008,23,3052,0,0,77,918,0
2/15/2008,21,2717,0,0,77,697,0
2/15/2008,38,2004,0,0,77,549,0
2/15/2008,26,1699,0,0,77,349,0
2/15/2008,45,2913,0,0,77,1275,0
2/15/2008,32,883,0,0,3,375,0
2/15/2008,49,4486,0,0,3,1906,0
2/15/2008,28,1007,0,0,16,1032,0
2/15/2008,40,780,0,0,6,621,0
2/15/2008,56,797,0,0,21,401,0
2/15/2008,42,1878,0,0,128,1281,0
2/15/2008,43,1232,0,0,7,445,0
2/15/2008,61,2460,0,0,30,832,0
2/15/2008,35,2058,0,0,77,1175,0
2/15/2008,41,376,0,0,5,205,0
2/15/2008,37,3530,0,0,5,2367,0
2/15/2008,55,52,0,0,4,318,0
2/15/2008,34,1490,0,0,7,1526,0
2/15/2008,57,1686,0,0,26,661,0
2/15/2008,48,109,0,0,5,238,0
2/15/2008,36,2124,0,0,37,1684,0
2/15/2008,59,4222,0,0,95,1660,0
2/15/2008,60,15,0,0,185,655,0
2/15/2008,52,8987,0,0,87,280,0
2/15/2008,62,461,0,0,17,306,0
2/15/2008,46,1411,0,0,93,1081,0
2/15/2008,39,2241,0,0,9,1496,0
2/15/2008,63,910,0,0,123,1991,0
2/15/2008,51,662,0,0,55,1099,0
2/15/2008,64,456,0,0,101,475,0
2/15/2008,54,609,0,0,77,574,1
3/15/2008,15,1113,0,0,77,352,0
3/15/2008,30,3475,0,0,77,1952,0
3/15/2008,27,4311,0,0,77,1144,0
3/15/2008,3,946,0,0,77,422,0
3/15/2008,29,3379,0,0,77,1359,0
3/15/2008,25,3095,0,0,77,1399,0
3/15/2008,16,1284,0,0,77,759,0
3/15/2008,7,596,0,0,77,335,0
3/15/2008,31,1041,0,0,77,287,0
3/15/2008,24,514,0,0,77,603,0
3/15/2008,4,8239,1,0,77,1933,0
3/15/2008,20,3074,0,0,77,1380,0
3/15/2008,13,2837,0,0,77,1380,0
3/15/2008,9,2314,0,0,77,717,0
3/15/2008,8,2954,0,0,77,1050,0
3/15/2008,11,1010,0,0,77,620,0
3/15/2008,6,928,0,0,77,635,0
3/15/2008,15,9590,0,0,15,8362,0
3/15/2008,10,3960,0,0,77,1125,0
3/15/2008,2,1224,0,0,77,1004,0
3/15/2008,17,1440,0,0,77,1110,0
3/15/2008,12,4598,0,0,1,8220,0
3/15/2008,19,1735,0,0,77,751,0
3/15/2008,22,8674,0,0,77,1971,0
3/15/2008,23,4126,0,0,77,703,0
3/15/2008,21,3304,0,0,77,625,0
3/15/2008,38,2460,0,0,4,675,0
3/15/2008,26,1659,0,0,2,420,0
3/15/2008,45,3376,0,0,77,1555,0
3/15/2008,32,880,0,0,77,540,0
3/15/2008,49,3965,0,0,2,1638,0
3/15/2008,28,1267,0,0,6,1585,0
3/15/2008,40,796,0,0,6,539,0
3/15/2008,56,1196,0,0,26,622,0
3/15/2008,42,1510,0,0,111,1419,0
3/15/2008,43,1305,0,0,24,471,0
3/15/2008,61,2222,0,0,43,883,0
3/15/2008,35,1449,0,0,77,757,0
3/15/2008,41,869,0,0,8,453,0
3/15/2008,37,4030,0,0,5,2561,0
3/15/2008,55,600,0,0,7,396,0
3/15/2008,34,2057,0,0,77,1954,0
3/15/2008,57,1524,0,0,23,798,0
3/15/2008,48,99,0,1,8,275,0
3/15/2008,36,1346,0,0,23,1689,0
3/15/2008,59,3866,0,0,86,1742,0
3/15/2008,60,4,0,0,150,845,0
3/15/2008,52,9071,0,0,68,3026,0
3/15/2008,62,241,0,0,11,318,0
3/15/2008,46,1472,0,1,103,1356,0
3/15/2008,39,2241,0,0,21,1881,0
3/15/2008,63,1028,0,0,158,2140,0
3/15/2008,51,820,0,0,90,1211,0
3/15/2008,64,532,0,1,120,401,0
3/15/2008,54,593,0,0,120,663,0
4/15/2008,15,1338,0,0,77,628,0
4/15/2008,30,3532,0,0,77,2372,0
4/15/2008,27,2907,0,0,77,912,0
4/15/2008,3,1082,0,0,77,516,0
4/15/2008,29,3802,0,0,77,1230,0
4/15/2008,25,3718,0,0,77,1204,0
4/15/2008,16,1428,0,0,77,852,0
4/15/2008,7,1123,0,0,77,347,0
4/15/2008,31,678,0,0,77,398,0
4/15/2008,24,636,0,0,77,698,0
4/15/2008,4,3116,0,0,77,1434,0
4/15/2008,20,3054,0,0,77,1858,0
4/15/2008,13,2716,0,0,77,1782,0
4/15/2008,9,2498,0,0,77,984,0
4/15/2008,8,2690,0,0,77,1174,0
4/15/2008,11,812,0,0,77,872,0
4/15/2008,6,698,0,0,77,907,0
4/15/2008,15,7281,0,0,5,10169,0
4/15/2008,10,4088,0,0,1,1358,0
4/15/2008,2,1599,0,0,1,1099,0
4/15/2008,17,1291,0,0,77,1219,0
4/15/2008,12,5970,0,0,77,8037,0
4/15/2008,19,1539,0,0,77,794,0
4/15/2008,22,10729,0,0,77,2545,0
4/15/2008,23,4796,0,0,77,1105,1
4/15/2008,21,2931,0,0,77,764,0
4/15/2008,38,2452,0,0,77,842,0
4/15/2008,26,2337,0,0,2,655,0
4/15/2008,45,2620,0,0,77,1631,0
4/15/2008,32,900,0,0,2,617,0
4/15/2008,49,4451,0,0,77,2071,0
4/15/2008,28,975,0,0,1,1115,0
4/15/2008,40,512,0,0,4,496,0
4/15/2008,56,858,0,0,21,606,0
4/15/2008,42,2216,0,0,154,1427,0
4/15/2008,43,1187,0,0,2,615,0
4/15/2008,61,1886,0,0,57,842,0
4/15/2008,35,1930,0,0,77,1329,0
4/15/2008,41,412,0,0,7,225,0
4/15/2008,37,4458,0,0,1,3115,0
4/15/2008,55,848,0,0,2,387,0
4/15/2008,34,1943,0,0,2,2023,0
4/15/2008,57,1096,0,0,122,971,0
4/15/2008,48,176,0,0,18,314,0
4/15/2008,36,2072,0,0,29,1806,0
4/15/2008,59,1768,0,0,95,1768,0
4/15/2008,60,15,0,0,186,889,0
4/15/2008,52,7032,0,0,55,2586,0
4/15/2008,62,188,0,0,27,153,0
4/15/2008,46,1697,0,0,75,1404,0
4/15/2008,39,2241,0,0,25,2180,0
4/15/2008,63,793,0,1,247,1989,0
4/15/2008,51,697,0,0,142,1258,0
4/15/2008,64,812,0,0,129,455,0
4/15/2008,54,620,0,0,201,655,0
5/15/2008,15,1263,0,0,77,577,0
5/15/2008,30,3039,0,0,77,2211,0
5/15/2008,27,1909,0,0,77,792,0
5/15/2008,3,1129,0,0,77,569,0
5/15/2008,29,4445,0,0,77,1438,0
5/15/2008,25,3499,0,0,77,1423,0
5/15/2008,16,902,0,0,77,625,0
5/15/2008,7,982,0,0,77,422,0
5/15/2008,31,1363,0,0,77,303,0
5/15/2008,24,680,0,0,77,545,0
5/15/2008,4,3264,0,0,77,1006,0
5/15/2008,20,3116,0,0,77,1735,0
5/15/2008,13,2188,0,0,77,1532,0
5/15/2008,9,2432,0,0,77,948,0
5/15/2008,8,2840,0,0,77,1131,0
5/15/2008,11,995,0,0,77,876,0
5/15/2008,6,917,0,0,77,801,0
5/15/2008,15,7876,0,0,14,9039,0
5/15/2008,10,4315,0,0,77,1227,0
5/15/2008,2,1858,0,0,77,1107,0
5/15/2008,17,1520,0,0,77,1111,0
5/15/2008,12,6243,0,0,2,7852,0
5/15/2008,19,1570,0,0,77,811,0
5/15/2008,22,10254,0,0,77,2286,0
5/15/2008,23,5649,0,0,1,1684,0
5/15/2008,21,2577,0,0,77,599,0
5/15/2008,38,1962,0,0,77,856,0
5/15/2008,26,1679,0,0,77,593,0
5/15/2008,45,2292,0,0,77,1572,0
5/15/2008,32,705,0,0,1,491,0
5/15/2008,49,4282,0,0,38,2000,0
5/15/2008,28,1100,0,0,6,1154,0
5/15/2008,40,749,0,0,6,509,0
5/15/2008,56,529,0,0,13,615,0
5/15/2008,42,2786,0,0,211,1436,0
5/15/2008,43,1207,0,0,18,532,0
5/15/2008,61,1977,0,1,92,1037,0
5/15/2008,35,1658,0,0,77,1222,0
5/15/2008,41,253,0,0,1,144,0
5/15/2008,37,3641,0,0,3,3495,0
5/15/2008,55,568,0,0,5,486,0
5/15/2008,34,1549,0,0,8,2273,0
5/15/2008,57,1374,0,2,375,864,0
5/15/2008,48,142,0,0,28,265,0
5/15/2008,36,1696,0,0,26,1442,0
5/15/2008,59,3438,0,0,189,1692,0
5/15/2008,60,19,0,0,404,1094,0
5/15/2008,52,7586,0,0,72,2264,0
5/15/2008,62,125,0,0,49,701,0
5/15/2008,46,1351,0,0,76,2215,0
5/15/2008,39,2241,0,0,26,2264,0
5/15/2008,63,1037,0,0,443,2661,0
5/15/2008,51,628,0,1,165,987,0
5/15/2008,64,1209,0,0,154,526,0
5/15/2008,54,765,0,1,347,541,0
6/15/2008,15,1717,0,0,77,961,0
6/15/2008,30,3225,0,0,77,2439,1
6/15/2008,27,2677,0,0,77,869,0
6/15/2008,3,973,0,0,77,651,0
6/15/2008,29,3302,0,0,77,1354,0
6/15/2008,25,3076,0,0,77,1578,0
6/15/2008,16,825,0,0,77,515,0
6/15/2008,7,1533,0,0,77,295,0
6/15/2008,31,1079,0,0,77,175,0
6/15/2008,24,500,0,0,77,480,0
6/15/2008,4,2988,0,0,77,884,0
6/15/2008,20,2894,0,0,77,2220,0
6/15/2008,13,2678,0,0,77,2138,0
6/15/2008,9,2335,0,0,77,593,0
6/15/2008,8,2463,0,0,77,1048,0
6/15/2008,11,815,0,0,77,799,0
6/15/2008,6,872,0,0,77,940,0
6/15/2008,15,7886,0,0,28,7874,0
6/15/2008,10,3840,0,0,77,1192,0
6/15/2008,2,2058,0,0,1,1118,0
6/15/2008,17,1534,0,0,77,1248,0
6/15/2008,12,6415,0,0,77,7736,0
6/15/2008,19,1569,0,0,77,723,0
6/15/2008,22,9027,0,0,77,2042,0
6/15/2008,23,5666,0,0,77,2102,0
6/15/2008,21,2547,0,0,77,719,0
6/15/2008,38,1846,0,0,77,759,0
6/15/2008,26,1391,0,0,1,601,0
6/15/2008,45,2370,0,0,1,1571,0
6/15/2008,32,687,0,0,77,449,0
6/15/2008,49,3732,0,0,124,1794,0
6/15/2008,28,921,0,0,9,884,0
6/15/2008,40,626,0,0,20,541,0
6/15/2008,56,591,0,0,32,493,0
6/15/2008,42,2323,0,0,303,1520,0
6/15/2008,43,1132,0,0,13,370,0
6/15/2008,61,2095,0,0,82,1027,0
6/15/2008,35,905,0,0,77,592,0
6/15/2008,41,1082,0,0,75,806,0
6/15/2008,37,4117,0,0,9,2570,0
6/15/2008,55,428,0,0,16,322,0
6/15/2008,34,1896,0,0,21,2072,0
6/15/2008,57,1519,0,2,702,619,0
6/15/2008,48,132,0,0,61,277,0
6/15/2008,36,1889,0,0,57,1886,0
6/15/2008,59,3957,0,1,492,1968,0
6/15/2008,60,21,0,1,742,1087,0
6/15/2008,52,8178,0,0,125,2032,0
6/15/2008,62,583,0,0,89,708,0
6/15/2008,46,1372,0,0,181,1473,0
6/15/2008,39,2241,0,1,70,2142,0
6/15/2008,63,1164,0,0,645,2367,0
6/15/2008,51,708,0,1,402,854,0
6/15/2008,64,1330,0,0,291,487,0
6/15/2008,54,862,0,4,993,774,0
7/15/2008,15,1412,0,0,77,453,0
7/15/2008,30,2796,0,0,77,2069,0
7/15/2008,27,3543,0,0,77,1221,0
7/15/2008,3,1218,0,0,77,531,0
7/15/2008,29,3423,0,0,77,1183,0
7/15/2008,25,4061,0,0,77,1316,0
7/15/2008,16,1223,0,0,77,735,0
7/15/2008,7,574,0,0,77,276,0
7/15/2008,31,636,0,0,77,123,0
7/15/2008,24,536,0,0,77,450,0
7/15/2008,4,3117,0,0,77,804,0
7/15/2008,20,3212,0,0,77,1590,0
7/15/2008,13,2198,0,0,77,1644,0
7/15/2008,9,2233,0,0,77,742,0
7/15/2008,8,2641,0,0,77,1068,0
7/15/2008,11,1103,0,0,77,668,0
7/15/2008,6,852,0,0,77,842,0
7/15/2008,15,9165,0,0,58,9366,0
7/15/2008,10,3677,0,0,77,1110,0
7/15/2008,2,1708,0,0,77,1166,0
7/15/2008,17,1606,0,0,1,1322,0
7/15/2008,12,6360,0,0,1,8222,0
7/15/2008,19,1427,0,0,77,823,0
7/15/2008,22,8608,0,0,31,1792,0
7/15/2008,23,5410,0,0,5,2234,0
7/15/2008,21,2968,0,0,62,809,0
7/15/2008,38,1554,0,0,77,566,0
7/15/2008,26,1253,0,0,5,458,0
7/15/2008,45,1960,0,0,11,1553,0
7/15/2008,32,506,0,0,2,451,0
7/15/2008,49,3407,0,0,59,1542,0
7/15/2008,28,1085,0,0,45,1271,0
7/15/2008,40,613,0,0,30,433,0
7/15/2008,56,828,0,0,149,433,0
7/15/2008,42,2368,0,1,335,1896,0
7/15/2008,43,1854,0,0,45,453,0
7/15/2008,61,2178,0,0,105,832,0
7/15/2008,35,1713,0,0,3,1077,0
7/15/2008,41,2241,0,0,84,238,0
7/15/2008,37,4127,0,0,31,2245,0
7/15/2008,55,476,0,0,10,240,0
7/15/2008,34,1721,0,0,45,1589,0
7/15/2008,57,813,0,1,954,629,0
7/15/2008,48,152,0,0,154,224,0
7/15/2008,36,1663,0,0,245,1753,0
7/15/2008,59,3703,0,0,561,1817,0
7/15/2008,60,19,0,2,915,980,0
7/15/2008,52,2981,0,1,182,2502,0
7/15/2008,62,252,0,0,144,466,0
7/15/2008,46,2349,0,0,200,1675,0
7/15/2008,39,2241,0,0,131,2309,0
7/15/2008,63,953,0,0,635,1778,0
7/15/2008,51,949,0,0,504,1046,0
7/15/2008,64,1081,0,0,602,495,0
7/15/2008,54,1081,0,1,2026,815,0
8/15/2008,15,1941,0,0,77,535,0
8/15/2008,30,3715,0,0,77,1913,0
8/15/2008,27,2915,0,0,77,748,0
8/15/2008,3,1519,0,0,77,606,0
8/15/2008,29,3458,0,0,77,1366,0
8/15/2008,25,3028,0,0,77,1049,0
8/15/2008,16,1157,0,0,77,657,0
8/15/2008,7,1072,0,0,77,177,0
8/15/2008,31,896,0,0,77,136,0
8/15/2008,24,766,0,0,77,522,0
8/15/2008,4,6192,0,0,77,781,0
8/15/2008,20,4800,0,0,77,1255,0
8/15/2008,13,2644,0,0,77,1683,0
8/15/2008,9,2870,0,0,77,700,0
8/15/2008,8,2958,0,0,77,1021,0
8/15/2008,11,1187,0,0,77,757,0
8/15/2008,6,912,0,0,77,690,0
8/15/2008,15,7153,0,0,104,9449,0
8/15/2008,10,4551,0,0,77,1292,0
8/15/2008,2,1588,0,0,77,1111,0
8/15/2008,17,1537,0,0,77,1194,0
8/15/2008,12,6556,0,0,4,7953,0
8/15/2008,19,1498,0,0,77,741,0
8/15/2008,22,11420,0,0,9,1896,0
8/15/2008,23,3664,0,0,77,867,0
8/15/2008,21,2928,0,0,12,872,0
8/15/2008,38,1814,0,0,21,571,0
8/15/2008,26,1409,0,0,7,447,0
8/15/2008,45,1729,0,0,6,1507,0
8/15/2008,32,479,0,0,33,503,0
8/15/2008,49,3708,0,0,20,1707,0
8/15/2008,28,682,0,0,37,787,0
8/15/2008,40,599,0,0,83,438,0
8/15/2008,56,728,0,0,162,373,0
8/15/2008,42,2642,0,1,291,1358,0
8/15/2008,43,1651,0,0,40,285,0
8/15/2008,61,1966,0,0,132,721,0
8/15/2008,35,2271,0,0,77,1312,0
8/15/2008,41,2241,0,0,92,164,0
8/15/2008,37,4716,0,0,27,2132,0
8/15/2008,55,652,0,0,3,219,0
8/15/2008,34,1807,0,0,29,1380,0
8/15/2008,57,1689,0,1,662,612,0
8/15/2008,48,206,0,0,202,350,0
8/15/2008,36,1983,0,0,294,2037,0
8/15/2008,59,3946,0,0,426,1994,0
8/15/2008,60,20,0,0,857,998,0
8/15/2008,52,8314,0,0,183,2599,0
8/15/2008,62,675,0,0,175,566,0
8/15/2008,46,1503,0,0,153,1713,0
8/15/2008,39,2241,0,0,123,2058,0
8/15/2008,63,1049,0,0,476,1954,0
8/15/2008,51,912,0,1,293,963,0
8/15/2008,64,1283,0,2,540,465,0
8/15/2008,54,880,0,1,1314,583,0
9/15/2008,15,2304,0,0,77,566,0
9/15/2008,30,5239,0,0,77,2395,0
9/15/2008,27,8374,0,0,77,1535,0
9/15/2008,3,1629,0,0,77,575,0
9/15/2008,29,5410,0,0,77,1619,0
9/15/2008,25,5156,0,0,77,1362,0
9/15/2008,16,1183,0,0,77,624,0
9/15/2008,7,1289,0,0,77,184,0
9/15/2008,31,1548,0,0,77,136,0
9/15/2008,24,916,0,0,77,407,0
9/15/2008,4,4971,0,0,77,966,0
9/15/2008,20,3227,0,0,77,1292,0
9/15/2008,13,3212,0,0,77,1540,0
9/15/2008,9,3364,0,0,77,728,0
9/15/2008,8,3152,0,0,77,934,0
9/15/2008,11,1114,0,0,77,710,0
9/15/2008,6,940,0,0,77,721,0
9/15/2008,15,14267,0,0,226,11030,0
9/15/2008,10,4637,0,0,77,1298,0
9/15/2008,2,1571,0,0,77,1136,0
9/15/2008,17,1525,0,0,4,1131,0
9/15/2008,12,7027,0,0,77,7201,0
9/15/2008,19,1806,0,0,77,734,0
9/15/2008,22,11467,0,0,32,2000,0
9/15/2008,23,5081,0,0,208,1313,0
9/15/2008,21,3149,0,0,2,809,0
9/15/2008,38,2373,0,0,77,623,0
9/15/2008,26,1653,0,0,2,408,0
